the_geom_x,the_geom_webmercator_x,objectid_x,dc_key_x,location,point_x_x,point_y_x,lat_x,lng_x,the_geom_y,the_geom_webmercator_y,objectid_y,dc_key_y,point_x_y,point_y_y,lat_y,lng_y
0101000020E6100000FE1F2FBDA0C752C07B1CFE810FFF4340,0101000020110F00003EF145603DE65FC10D9B61F4DA8E5241,16861027,202424009643.0,2900 BLOCK RUTH ST,-75.11918573,39.99266076,39.99266076,-75.11918573,0101000020E61000007C057137ABC752C025D80B4708FF4340,0101000020110F0000157A5B2C4FE65FC1C6207EF0D28E5241,24583657,202524005030.0,-75.11982523,39.99244011,39.99244011,-75.11982523
0101000020E61000003FDCBC0E68C952C007B6E785FDFC4340,0101000020110F00000E30CDC742E95FC111329A808F8C5241,16861028,202426040348.0,1600 BLOCK N 7TH ST,-75.14697617,39.97648691,39.97648691,-75.14697617,0101000020E610000018EDAF2668C952C044F607EBFBFC4340,0101000020110F0000816B7BF042E95FC161F43AB98D8C5241,24304707,202526000462.0,-75.14698188,39.97643793,39.97643793,-75.14698188
0101000020E61000002A03C597E2C852C0A007EBBD80FF4340,0101000020110F0000F696C41360E85FC1ADCF277C588F5241,16861031,202425000589.0,2900 BLOCK N ORKNEY ST,-75.13883014,39.99611639,39.99611639,-75.13883013,0101000020E6100000E4704111E6C852C08D22CE3760FF4340,0101000020110F00000945A6FA65E85FC14EB0BA6D348F5241,24517945,202525001179.0,-75.1390422,39.99512384,39.99512384,-75.1390422
0101000020E61000002A03C597E2C852C0A007EBBD80FF4340,0101000020110F0000F696C41360E85FC1ADCF277C588F5241,16861031,202425000589.0,2900 BLOCK N ORKNEY ST,-75.13883014,39.99611639,39.99611639,-75.13883013,0101000020E6100000E4704111E6C852C08D22CE3760FF4340,0101000020110F00000945A6FA65E85FC14EB0BA6D348F5241,24488111,202525002983.0,-75.1390422,39.99512384,39.99512384,-75.1390422
0101000020E61000004A35FD23DDCA52C01443ACDD7AFF4340,0101000020110F0000593BE07FBCEB5FC1589185F8518F5241,16861035,202439059364.0,2700 BLOCK N BONSALL ST,-75.16974735,39.99593707,39.99593707,-75.16974735,0101000020E6100000F2B4FCC0D5CA52C011E58721A4FF4340,0101000020110F0000409CD1F3AFEB5FC1E896E6B77F8F5241,24208713,202539000277.0,-75.1692965,39.99719638,39.99719638,-75.1692965
0101000020E610000067CCEA3E7CC852C07219D40A15FF4340,0101000020110F0000A8CBFB3AB2E75FC1A7380917E18E5241,16861037,202425047024.0,2800 BLOCK MASCHER ST,-75.13258336,39.99282967,39.99282966,-75.13258336,0101000020E6100000701816ED7BC852C060BA9C542CFF4340,0101000020110F0000C250FCAFB1E75FC1EA861AE8FA8E5241,24424685,202525002585.0,-75.13256385,39.99354036,39.99354036,-75.13256385
0101000020E6100000F13C23D7EEC752C07B453B9777054440,0101000020110F00003CEB030AC2E65FC1A210FCC1F5955241,16859700,202235000308.0,6000 BLOCK N 2ND ST,-75.12395266,40.04271212,40.04271212,-75.12395266,0101000020E6100000016E92F6F1C752C043F418A37D054440,0101000020110F0000265BEF57C7E65FC19A682777FC955241,24399142,202535002372.0,-75.12414326,40.04289664,40.04289664,-75.12414326
0101000020E61000003B10E54DB6C952C0F611CF449E064440,0101000020110F00001ACABCB0C7E95FC1871E39B03C975241,16859702,202235024567.0,6400 BLOCK N 20TH ST,-75.15175197,40.05170498,40.05170498,-75.15175197,0101000020E6100000C6C07CAAB1C952C0E516A9E6A8064440,0101000020110F00000670CECFBFE95FC1A43F307C48975241,24415939,202535002839.0,-75.15146887,40.05202945,40.05202945,-75.15146887
0101000020E610000059CC7CC562C952C0E225D5CAC6034440,0101000020110F000021782BCD39E95FC16E53E7AA15945241,16859705,202235053563.0,5000 BLOCK N BROAD ST,-75.14665353,40.02950416,40.02950416,-75.14665353,0101000020E6100000BCF427D85CC952C0D95E2C88D8034440,0101000020110F0000A767D4BB2FE95FC18DD6015829945241,24691177,202535003488.0,-75.14629176,40.03004554,40.03004553,-75.14629177
0101000020E610000059CC7CC562C952C0E225D5CAC6034440,0101000020110F000021782BCD39E95FC16E53E7AA15945241,16859705,202235053563.0,5000 BLOCK N BROAD ST,-75.14665353,40.02950416,40.02950416,-75.14665353,0101000020E6100000E7EF73B65FC952C0CA47BD6DC7034440,0101000020110F0000A8511B9B34E95FC11BFB975F16945241,24181174,202535000761.0,-75.14646684,40.02952358,40.02952358,-75.14646684
0101000020E610000059CC7CC562C952C0E225D5CAC6034440,0101000020110F000021782BCD39E95FC16E53E7AA15945241,16859705,202235053563.0,5000 BLOCK N BROAD ST,-75.14665353,40.02950416,40.02950416,-75.14665353,0101000020E6100000E7EF73B65FC952C0CA47BD6DC7034440,0101000020110F0000A8511B9B34E95FC11BFB975F16945241,24515813,202535003867.0,-75.14646684,40.02952358,40.02952358,-75.14646684
0101000020E610000059CC7CC562C952C0E225D5CAC6034440,0101000020110F000021782BCD39E95FC16E53E7AA15945241,16859705,202235053563.0,5000 BLOCK N BROAD ST,-75.14665353,40.02950416,40.02950416,-75.14665353,0101000020E6100000E7EF73B65FC952C0CA47BD6DC7034440,0101000020110F0000A8511B9B34E95FC11BFB975F16945241,24640215,202535002671.0,-75.14646684,40.02952358,40.02952358,-75.14646684
0101000020E610000059CC7CC562C952C0E225D5CAC6034440,0101000020110F000021782BCD39E95FC16E53E7AA15945241,16859707,202235059457.0,5000 BLOCK N BROAD ST,-75.14665353,40.02950416,40.02950416,-75.14665353,0101000020E6100000BCF427D85CC952C0D95E2C88D8034440,0101000020110F0000A767D4BB2FE95FC18DD6015829945241,24691177,202535003488.0,-75.14629176,40.03004554,40.03004553,-75.14629177
0101000020E610000059CC7CC562C952C0E225D5CAC6034440,0101000020110F000021782BCD39E95FC16E53E7AA15945241,16859707,202235059457.0,5000 BLOCK N BROAD ST,-75.14665353,40.02950416,40.02950416,-75.14665353,0101000020E6100000E7EF73B65FC952C0CA47BD6DC7034440,0101000020110F0000A8511B9B34E95FC11BFB975F16945241,24181174,202535000761.0,-75.14646684,40.02952358,40.02952358,-75.14646684
0101000020E610000059CC7CC562C952C0E225D5CAC6034440,0101000020110F000021782BCD39E95FC16E53E7AA15945241,16859707,202235059457.0,5000 BLOCK N BROAD ST,-75.14665353,40.02950416,40.02950416,-75.14665353,0101000020E6100000E7EF73B65FC952C0CA47BD6DC7034440,0101000020110F0000A8511B9B34E95FC11BFB975F16945241,24515813,202535003867.0,-75.14646684,40.02952358,40.02952358,-75.14646684
0101000020E610000059CC7CC562C952C0E225D5CAC6034440,0101000020110F000021782BCD39E95FC16E53E7AA15945241,16859707,202235059457.0,5000 BLOCK N BROAD ST,-75.14665353,40.02950416,40.02950416,-75.14665353,0101000020E6100000E7EF73B65FC952C0CA47BD6DC7034440,0101000020110F0000A8511B9B34E95FC11BFB975F16945241,24640215,202535002671.0,-75.14646684,40.02952358,40.02952358,-75.14646684
0101000020E6100000043DD4B661C852C0778AF25875044440,0101000020110F00001C3CF02985E75FC1E45FFD48D7945241,16860151,202135080200.0,5400 BLOCK N 5TH ST,-75.130964,40.03483116,40.03483116,-75.130964,0101000020E61000004201C22468C852C08CE84B2D63044440,0101000020110F00004DCDB61590E75FC159192C21C3945241,24402901,202535002098.0,-75.13135642,40.03427664,40.03427664,-75.13135642
0101000020E6100000CA30934D9ECA52C0E011B27F60004440,0101000020110F000093957BC351EB5FC196B00A8F50905241,16860167,202139036642.0,3100 BLOCK N 22ND ST,-75.16591205,40.00294491,40.00294491,-75.16591205,0101000020E61000002A6AB445A7CA52C0B80BE6123B004440,0101000020110F0000ACB3B0FF60EB5FC185819B1027905241,24606521,202539003941.0,-75.16645949,40.00180279,40.00180279,-75.16645949
0101000020E6100000152A8B04CBCE52C08DEA3A75E1F74340,0101000020110F00001229461569F25FC169C0FA31E6865241,16860172,202212047083.0,5800 BLOCK BELMAR ST,-75.23114122,39.93656793,39.93656793,-75.23114122,0101000020E6100000919BE106BCCE52C0FA6761AAF4F74340,0101000020110F000090509E9E4FF25FC116B58178FB865241,24708284,202512003603.0,-75.23022625,39.9371541,39.9371541,-75.23022625
0101000020E6100000152A8B04CBCE52C08DEA3A75E1F74340,0101000020110F00001229461569F25FC169C0FA31E6865241,16860172,202212047083.0,5800 BLOCK BELMAR ST,-75.23114122,39.93656793,39.93656793,-75.23114122,0101000020E610000065F38299C0CE52C0A18FE854E8F74340,0101000020110F0000813B0D6357F25FC16B1E19CFED865241,24706825,202512004583.0,-75.23050535,39.9367777,39.9367777,-75.23050535
0101000020E6100000DFB8D628F5C852C0F3B30DB382FA4340,0101000020110F0000A98F559D7FE85FC19F2CB506D0895241,16860173,202206007328.0,400 BLOCK N FRONT ST,-75.13996335,39.95711363,39.95711363,-75.13996335,0101000020E6100000C98CF9B1F0C852C0A45105CC91FA4340,0101000020110F00004296100878E85FC1A0770EC1E0895241,24629876,202509005607.0,-75.13969087,39.95757437,39.95757437,-75.13969087
0101000020E61000004F2B1AA5EAC852C06A2FC3FB01044440,0101000020110F00003A1B26C16DE85FC11DFD2E5257945241,16860583,202235032182.0,5200 BLOCK N 10TH ST,-75.13932159,40.03131053,40.03131053,-75.13932159,0101000020E6100000D5F25E10ECC852C0FFDBB80719044440,0101000020110F0000887E322A70E85FC1862A67E270945241,24597195,202535003310.0,-75.1394082,40.03201386,40.03201386,-75.1394082
0101000020E610000001E20918B8CA52C0830B05AEA3054440,0101000020110F000023806E927DEB5FC15E8369AB26965241,16860596,202314058127.0,600 BLOCK E STAFFORD ST,-75.1674862,40.04405761,40.04405761,-75.1674862,0101000020E6100000886C5A08B6CA52C0EFCACBEDA0054440,0101000020110F0000A5DB1A127AEB5FC15ACD259E23965241,24357806,202514001340.0,-75.16736039,40.04397366,40.04397366,-75.16736039
0101000020E6100000DAB5F7881CC552C033709B04CA014440,0101000020110F0000FEF87B21F7E15FC151DB256BE1915241,16860601,202315039960.0,4600 BLOCK MULBERRY ST,-75.07986664,40.0139776,40.0139776,-75.07986664,0101000020E6100000FFA93CAA2FC552C083D00F5DAF014440,0101000020110F00005933FD9F17E25FC1570A7FDCC3915241,24708261,202515005133.0,-75.08103423,40.01316417,40.01316417,-75.08103424
0101000020E6100000DAB5F7881CC552C033709B04CA014440,0101000020110F0000FEF87B21F7E15FC151DB256BE1915241,16860602,202315039960.0,4600 BLOCK MULBERRY ST,-75.07986664,40.0139776,40.0139776,-75.07986664,0101000020E6100000FFA93CAA2FC552C083D00F5DAF014440,0101000020110F00005933FD9F17E25FC1570A7FDCC3915241,24708261,202515005133.0,-75.08103423,40.01316417,40.01316417,-75.08103424
0101000020E6100000DAB5F7881CC552C033709B04CA014440,0101000020110F0000FEF87B21F7E15FC151DB256BE1915241,16860603,202315039960.0,4600 BLOCK MULBERRY ST,-75.07986664,40.0139776,40.0139776,-75.07986664,0101000020E6100000FFA93CAA2FC552C083D00F5DAF014440,0101000020110F00005933FD9F17E25FC1570A7FDCC3915241,24708261,202515005133.0,-75.08103423,40.01316417,40.01316417,-75.08103424
0101000020E6100000990A33654ECD52C0E42CEC6907FC4340,0101000020110F00001E22BE8EE2EF5FC1F6860BC17E8B5241,16860605,202316029319.0,4100 BLOCK OGDEN ST,-75.20790988,39.96897625,39.96897625,-75.20790987,0101000020E610000014920E0730CD52C0253879BA08FC4340,0101000020110F0000AB5594F9AEEF5FC12B060136808B5241,24645009,202516002198.0,-75.20605637,39.96901637,39.96901637,-75.20605637
0101000020E61000008930348D1CC952C0D34166806E064440,0101000020110F00005DA4A486C2E85FC17755A9B007975241,16861044,202435046901.0,6300 BLOCK N BROAD ST,-75.14236765,40.05024725,40.05024724,-75.14236765,0101000020E61000002293631D14C952C0FAF9842668064440,0101000020110F00004AEDFA31B4E85FC1B22AC0A400975241,24634838,202535003412.0,-75.14185271,40.05005342,40.05005342,-75.14185271
0101000020E61000008930348D1CC952C0D34166806E064440,0101000020110F00005DA4A486C2E85FC17755A9B007975241,16861044,202435046901.0,6300 BLOCK N BROAD ST,-75.14236765,40.05024725,40.05024724,-75.14236765,0101000020E61000002293631D14C952C0FAF9842668064440,0101000020110F00004AEDFA31B4E85FC1B22AC0A400975241,24693290,202535004397.0,-75.14185271,40.05005342,40.05005342,-75.14185271
0101000020E61000008930348D1CC952C0D34166806E064440,0101000020110F00005DA4A486C2E85FC17755A9B007975241,16861045,202435046901.0,6300 BLOCK N BROAD ST,-75.14236765,40.05024725,40.05024724,-75.14236765,0101000020E61000002293631D14C952C0FAF9842668064440,0101000020110F00004AEDFA31B4E85FC1B22AC0A400975241,24634838,202535003412.0,-75.14185271,40.05005342,40.05005342,-75.14185271
0101000020E61000008930348D1CC952C0D34166806E064440,0101000020110F00005DA4A486C2E85FC17755A9B007975241,16861045,202435046901.0,6300 BLOCK N BROAD ST,-75.14236765,40.05024725,40.05024724,-75.14236765,0101000020E61000002293631D14C952C0FAF9842668064440,0101000020110F00004AEDFA31B4E85FC1B22AC0A400975241,24693290,202535004397.0,-75.14185271,40.05005342,40.05005342,-75.14185271
0101000020E61000008930348D1CC952C0D34166806E064440,0101000020110F00005DA4A486C2E85FC17755A9B007975241,16861056,202435046901.0,6300 BLOCK N BROAD ST,-75.14236765,40.05024725,40.05024724,-75.14236765,0101000020E61000002293631D14C952C0FAF9842668064440,0101000020110F00004AEDFA31B4E85FC1B22AC0A400975241,24634838,202535003412.0,-75.14185271,40.05005342,40.05005342,-75.14185271
0101000020E61000008930348D1CC952C0D34166806E064440,0101000020110F00005DA4A486C2E85FC17755A9B007975241,16861056,202435046901.0,6300 BLOCK N BROAD ST,-75.14236765,40.05024725,40.05024724,-75.14236765,0101000020E61000002293631D14C952C0FAF9842668064440,0101000020110F00004AEDFA31B4E85FC1B22AC0A400975241,24693290,202535004397.0,-75.14185271,40.05005342,40.05005342,-75.14185271
0101000020E61000009E6CDAF7AECB52C09B7D1632F4064440,0101000020110F0000512DADE920ED5FC13F6530079C975241,16861061,202514000921.0,200 BLOCK E PHIL ELLENA ST,-75.18255421,40.05432727,40.05432726,-75.18255421,0101000020E6100000296D58F0AECB52C0A1D24EEEF3064440,0101000020110F00006178ECDC20ED5FC1EB92FBBB9B975241,24503956,202514000921.0,-75.18255243,40.05431918,40.05431918,-75.18255242
0101000020E6100000BE4B883D5DC552C0B62C3E8978014440,0101000020110F00004F7E100A65E25FC1A8286A1087915241,16861062,202515003047.0,1800 BLOCK KINSEY ST,-75.08381594,40.01149097,40.01149097,-75.08381594,0101000020E61000009F905B9B5FC552C058AF7D5C76014440,0101000020110F0000D99E1E0F69E25FC160BF0CA784915241,24630853,202515003047.0,-75.08396038,40.0114246,40.0114246,-75.08396038
0101000020E6100000BE4B883D5DC552C0B62C3E8978014440,0101000020110F00004F7E100A65E25FC1A8286A1087915241,16861062,202515003047.0,1800 BLOCK KINSEY ST,-75.08381594,40.01149097,40.01149097,-75.08381594,0101000020E61000009F905B9B5FC552C058AF7D5C76014440,0101000020110F0000D99E1E0F69E25FC160BF0CA784915241,24545486,202515004064.0,-75.08396038,40.0114246,40.0114246,-75.08396038
0101000020E6100000BE4B883D5DC552C0B62C3E8978014440,0101000020110F00004F7E100A65E25FC1A8286A1087915241,16861062,202515003047.0,1800 BLOCK KINSEY ST,-75.08381594,40.01149097,40.01149097,-75.08381594,0101000020E61000009F905B9B5FC552C058AF7D5C76014440,0101000020110F0000D99E1E0F69E25FC160BF0CA784915241,24491535,202515003508.0,-75.08396038,40.0114246,40.0114246,-75.08396038
0101000020E6100000BE4B883D5DC552C0B62C3E8978014440,0101000020110F00004F7E100A65E25FC1A8286A1087915241,16861062,202515003047.0,1800 BLOCK KINSEY ST,-75.08381594,40.01149097,40.01149097,-75.08381594,0101000020E61000009F905B9B5FC552C058AF7D5C76014440,0101000020110F0000D99E1E0F69E25FC160BF0CA784915241,24698339,202515003744.0,-75.08396038,40.0114246,40.0114246,-75.08396038
0101000020E61000000EE1F31EC2C452C0A8742CC6AB024440,0101000020110F00001B11A68D5DE15FC1CDF93CC6DB925241,16861063,202515003126.0,1700 BLOCK BRIDGE ST,-75.0743482,40.02086713,40.02086713,-75.0743482,0101000020E6100000FD2E8DDBBFC452C042BDF0B5AD024440,0101000020110F00009D3F7AB559E15FC1ACF60DECDD925241,24676729,202515004757.0,-75.07421006,40.02092623,40.02092623,-75.07421006
0101000020E61000006589315D86CF52C07BF33C3403F94340,0101000020110F0000279D434FA7F35FC18847922727885241,16861064,202518000068.0,5900 BLOCK LATONA ST,-75.24257593,39.94541028,39.94541028,-75.24257593,0101000020E610000029CDA45586CF52C09F3BA0F002F94340,0101000020110F000022AB7042A7F35FC109B9ABDC26885241,24204104,202518000068.0,-75.24257413,39.94540222,39.94540222,-75.24257413
0101000020E6100000197F2E5C8ECF52C08485300AC4FB4340,0101000020110F0000CA8847E4B4F35FC1A39EBF17348B5241,16861065,202519003018.0,6100 BLOCK VINE ST,-75.24306397,39.96692016,39.96692016,-75.24306397,0101000020E61000003AE0C2D38ECF52C05D59FD6CBFFB4340,0101000020110F0000C1BD65AFB5F35FC10CC8CEFA2E8B5241,24656349,202519003018.0,-75.24309248,39.96677935,39.96677935,-75.24309248
0101000020E6100000197F2E5C8ECF52C08485300AC4FB4340,0101000020110F0000CA8847E4B4F35FC1A39EBF17348B5241,16861065,202519003018.0,6100 BLOCK VINE ST,-75.24306397,39.96692016,39.96692016,-75.24306397,0101000020E6100000197F2E5C8ECF52C08485300AC4FB4340,0101000020110F0000CA8847E4B4F35FC1A39EBF17348B5241,24709148,202519003018.0,-75.24306397,39.96692016,39.96692016,-75.24306397
0101000020E61000004E5EE83A62C952C0F94A6241C8034440,0101000020110F0000E72EC7E138E95FC19D8A574A17945241,16859716,202235078636.0,5000 BLOCK N BROAD ST,-75.14662049,40.02954882,40.02954881,-75.14662049,0101000020E6100000BCF427D85CC952C0D95E2C88D8034440,0101000020110F0000A767D4BB2FE95FC18DD6015829945241,24691177,202535003488.0,-75.14629176,40.03004554,40.03004553,-75.14629177
0101000020E61000004E5EE83A62C952C0F94A6241C8034440,0101000020110F0000E72EC7E138E95FC19D8A574A17945241,16859716,202235078636.0,5000 BLOCK N BROAD ST,-75.14662049,40.02954882,40.02954881,-75.14662049,0101000020E6100000E7EF73B65FC952C0CA47BD6DC7034440,0101000020110F0000A8511B9B34E95FC11BFB975F16945241,24181174,202535000761.0,-75.14646684,40.02952358,40.02952358,-75.14646684
0101000020E61000004E5EE83A62C952C0F94A6241C8034440,0101000020110F0000E72EC7E138E95FC19D8A574A17945241,16859716,202235078636.0,5000 BLOCK N BROAD ST,-75.14662049,40.02954882,40.02954881,-75.14662049,0101000020E6100000E7EF73B65FC952C0CA47BD6DC7034440,0101000020110F0000A8511B9B34E95FC11BFB975F16945241,24515813,202535003867.0,-75.14646684,40.02952358,40.02952358,-75.14646684
0101000020E61000004E5EE83A62C952C0F94A6241C8034440,0101000020110F0000E72EC7E138E95FC19D8A574A17945241,16859716,202235078636.0,5000 BLOCK N BROAD ST,-75.14662049,40.02954882,40.02954881,-75.14662049,0101000020E6100000E7EF73B65FC952C0CA47BD6DC7034440,0101000020110F0000A8511B9B34E95FC11BFB975F16945241,24640215,202535002671.0,-75.14646684,40.02952358,40.02952358,-75.14646684
0101000020E6100000C273C66221CA52C0B3C38812E7004440,0101000020110F00002EFC45947DEA5FC13B1AE4C4E5905241,16859721,202239024946.0,3500 BLOCK N 18TH ST,-75.15828771,40.00705178,40.00705177,-75.15828771,0101000020E6100000D3646B2218CA52C0C8E8045D10014440,0101000020110F0000040662DD6DEA5FC19E57868D13915241,24507190,202539003467.0,-75.15772305,40.00831187,40.00831187,-75.15772305
0101000020E6100000C273C66221CA52C0B3C38812E7004440,0101000020110F00002EFC45947DEA5FC13B1AE4C4E5905241,16859722,202239024946.0,3500 BLOCK N 18TH ST,-75.15828771,40.00705178,40.00705177,-75.15828771,0101000020E6100000D3646B2218CA52C0C8E8045D10014440,0101000020110F0000040662DD6DEA5FC19E57868D13915241,24507190,202539003467.0,-75.15772305,40.00831187,40.00831187,-75.15772305
0101000020E6100000F250462295C952C0C089F0481F024440,0101000020110F0000DDBFDD588FE95FC1591F43F93F925241,16859726,202239029187.0,4100 BLOCK N BROAD ST,-75.14972741,40.01657974,40.01657974,-75.14972741,0101000020E6100000DEA4B3DD8EC952C0CA6991E50B024440,0101000020110F0000716D56B384E95FC1760125792A925241,24705734,202525004140.0,-75.14934486,40.01598806,40.01598806,-75.14934485
0101000020E61000004363BBB52BCA52C08D9089AD03014440,0101000020110F000011F7991D8FEA5FC1AC58AB7C05915241,16859727,202239029420.0,3500 BLOCK N GRATZ ST,-75.15891784,40.00792474,40.00792474,-75.15891784,0101000020E610000039CBF29627CA52C0C24B70EA03014440,0101000020110F00002B05F21D88EA5FC19B8732C005915241,24355912,202539000830.0,-75.15866636,40.007932,40.007932,-75.15866636
0101000020E6100000D42FAE44A2CA52C03ACD4409E1F94340,0101000020110F0000D4D3BD7F58EB5FC153BE70E91C895241,16859728,202309019307.0,1500 BLOCK MARKET ST,-75.16615407,39.95218006,39.95218006,-75.16615407,0101000020E6100000A35A441493CA52C09EEDD11BEEF94340,0101000020110F00001C4BE1B23EEB5FC106AE1E652B895241,24546921,202509002564.0,-75.165227,39.952579,39.952579,-75.165227
0101000020E6100000D42FAE44A2CA52C03ACD4409E1F94340,0101000020110F0000D4D3BD7F58EB5FC153BE70E91C895241,16859728,202309019307.0,1500 BLOCK MARKET ST,-75.16615407,39.95218006,39.95218006,-75.16615407,0101000020E6100000EEA9413DA2CA52C05D15A8C5E0F94340,0101000020110F00000C99217358EB5FC1064A889E1C895241,24667641,202509008176.0,-75.1661523,39.952172,39.952172,-75.1661523
0101000020E6100000D42FAE44A2CA52C03ACD4409E1F94340,0101000020110F0000D4D3BD7F58EB5FC153BE70E91C895241,16859728,202309019307.0,1500 BLOCK MARKET ST,-75.16615407,39.95218006,39.95218006,-75.16615407,0101000020E6100000A35A441493CA52C09EEDD11BEEF94340,0101000020110F00001C4BE1B23EEB5FC106AE1E652B895241,24584116,202509006358.0,-75.165227,39.952579,39.952579,-75.165227
0101000020E6100000D42FAE44A2CA52C03ACD4409E1F94340,0101000020110F0000D4D3BD7F58EB5FC153BE70E91C895241,16859728,202309019307.0,1500 BLOCK MARKET ST,-75.16615407,39.95218006,39.95218006,-75.16615407,0101000020E6100000B4E02CC2A0CA52C0626F7BE5EEF94340,0101000020110F0000654339EF55EB5FC1CC4C8B442C895241,24303958,202509000488.0,-75.16606192,39.95260304,39.95260304,-75.16606192
0101000020E6100000F55BA6ECD5CE52C0CBF16D6E0AFD4340,0101000020110F0000D18CF29B7BF25FC1917B05CF9D8C5241,16860176,202319034870.0,1600 BLOCK N 55TH ST,-75.23180691,39.97688084,39.97688084,-75.23180691,0101000020E6100000D6DD022AD8CE52C05A06830844FD4340,0101000020110F00001803DC697FF25FC1DE786DA6DD8C5241,24208246,202519000048.0,-75.23194361,39.97863871,39.97863871,-75.23194361
0101000020E610000034B2F18119CF52C057E610E549F94340,0101000020110F0000A8D2EF67EEF25FC161E9827775885241,16860182,202318026913.0,800 BLOCK S 56TH ST,-75.23593186,39.94756759,39.94756759,-75.23593186,0101000020E61000005F31971211CF52C03FAD81314BF94340,0101000020110F000071BB0E14E0F25FC133C9CCE776885241,24706130,202518003392.0,-75.23541703,39.94760722,39.94760722,-75.23541703
0101000020E610000034B2F18119CF52C057E610E549F94340,0101000020110F0000A8D2EF67EEF25FC161E9827775885241,16860182,202318026913.0,800 BLOCK S 56TH ST,-75.23593186,39.94756759,39.94756759,-75.23593186,0101000020E61000003CD7BD3617CF52C0CE870C503FF94340,0101000020110F0000B0A08382EAF25FC12F8A61BE69885241,24674796,202518002520.0,-75.23579186,39.94724465,39.94724465,-75.23579186
0101000020E6100000CAA7E8C475CE52C08A833A9B44FA4340,0101000020110F0000CF5FA247D8F15FC1F0A0943A8B895241,16860183,202318031155.0,5200 BLOCK IRVING ST,-75.22593806,39.9552187,39.9552187,-75.22593806,0101000020E61000004E522EC78ACE52C037CF2A964FFA4340,0101000020110F000004B32BF7FBF15FC1816EFC6497895241,24597448,202518001564.0,-75.22722034,39.95555379,39.95555379,-75.22722034
0101000020E6100000FAF134ECF9CE52C01CEB4561D5FA4340,0101000020110F0000D3927FC1B8F25FC1EC9E0AA32B8A5241,16860186,202318044807.0,5600 BLOCK CHESTNUT ST,-75.23400407,39.95963685,39.95963684,-75.23400407,0101000020E61000001F562C3CF7CE52C0F14B9A92EEFA4340,0101000020110F0000B0D1CD30B4F25FC18CC51E8D478A5241,24443627,202518000871.0,-75.23384003,39.96040566,39.96040566,-75.23384003
0101000020E6100000FAF134ECF9CE52C01CEB4561D5FA4340,0101000020110F0000D3927FC1B8F25FC1EC9E0AA32B8A5241,16860186,202318044807.0,5600 BLOCK CHESTNUT ST,-75.23400407,39.95963685,39.95963684,-75.23400407,0101000020E6100000EA211ADD01CF52C0737D612AE4FA4340,0101000020110F00004F54933EC6F25FC172A30F053C8A5241,24695166,202518003408.0,-75.23448875,39.96008806,39.96008806,-75.23448875
0101000020E6100000FAF134ECF9CE52C01CEB4561D5FA4340,0101000020110F0000D3927FC1B8F25FC1EC9E0AA32B8A5241,16860186,202318044807.0,5600 BLOCK CHESTNUT ST,-75.23400407,39.95963685,39.95963684,-75.23400407,0101000020E6100000EA211ADD01CF52C0737D612AE4FA4340,0101000020110F00004F54933EC6F25FC172A30F053C8A5241,24695167,202518003409.0,-75.23448875,39.96008806,39.96008806,-75.23448875
0101000020E6100000FAF134ECF9CE52C01CEB4561D5FA4340,0101000020110F0000D3927FC1B8F25FC1EC9E0AA32B8A5241,16860186,202318044807.0,5600 BLOCK CHESTNUT ST,-75.23400407,39.95963685,39.95963684,-75.23400407,0101000020E61000001F562C3CF7CE52C0F14B9A92EEFA4340,0101000020110F0000B0D1CD30B4F25FC18CC51E8D478A5241,24524803,202518002394.0,-75.23384003,39.96040566,39.96040566,-75.23384003
0101000020E6100000573F78E5E1CE52C01C9E56B802FB4340,0101000020110F0000C338DAF18FF25FC1255220E05D8A5241,16860188,202319008444.0,5500 BLOCK MARKET ST,-75.23253762,39.96102051,39.96102051,-75.23253762,0101000020E610000063A81653E1CE52C020BFAF7807FB4340,0101000020110F00000C8F35F98EF25FC19725E723638A5241,24384585,202519002142.0,-75.23250272,39.96116551,39.96116551,-75.23250272
0101000020E6100000573F78E5E1CE52C01C9E56B802FB4340,0101000020110F0000C338DAF18FF25FC1255220E05D8A5241,16860188,202319008444.0,5500 BLOCK MARKET ST,-75.23253762,39.96102051,39.96102051,-75.23253762,0101000020E610000063A81653E1CE52C020BFAF7807FB4340,0101000020110F00000C8F35F98EF25FC19725E723638A5241,24115566,202519000237.0,-75.23250272,39.96116551,39.96116551,-75.23250272
0101000020E6100000573F78E5E1CE52C01C9E56B802FB4340,0101000020110F0000C338DAF18FF25FC1255220E05D8A5241,16860189,202319008444.0,5500 BLOCK MARKET ST,-75.23253762,39.96102051,39.96102051,-75.23253762,0101000020E610000063A81653E1CE52C020BFAF7807FB4340,0101000020110F00000C8F35F98EF25FC19725E723638A5241,24384585,202519002142.0,-75.23250272,39.96116551,39.96116551,-75.23250272
0101000020E6100000573F78E5E1CE52C01C9E56B802FB4340,0101000020110F0000C338DAF18FF25FC1255220E05D8A5241,16860189,202319008444.0,5500 BLOCK MARKET ST,-75.23253762,39.96102051,39.96102051,-75.23253762,0101000020E610000063A81653E1CE52C020BFAF7807FB4340,0101000020110F00000C8F35F98EF25FC19725E723638A5241,24115566,202519000237.0,-75.23250272,39.96116551,39.96116551,-75.23250272
